TCGA	Tissue	Group	Pos	Score	IFNA1	IFNA2	IFNGR1	POLR3B	IRF3	IFNGR2	IFNE	TBK1	IFNAR1	IFNB1	TMEM173	POLR3A	IFNG	IFNAR2	IFNK	DDX58
TCGA-EA-A1QS	cesc	WT	0	141.80200	0.0	0.3946	12.1205	8.1912	10.492	12.1047	7.0902	9.4736	10.8901	0.0	10.0552	8.6308	1.679	9.2803	0.0	8.2461
TCGA-IZ-A6M9	kirp	WT	0	460.53921	0.0	0.0	10.3929	6.5151	11.6249	10.5491	6.2029	8.1857	10.9933	0.5795	8.2051	7.2124	0.0	8.0734	0.0	8.4854
TCGA-B0-4838	kirc	WT	0	1842.76738	0.0	0.0	11.1349	7.4763	9.4951	11.633	2.6451	9.8829	11.1504	0.0	9.5043	8.4983	5.344	9.5848	0.4899	9.4361
TCGA-DE-A4M9	thca	WT	0	-1277.88972	0.0	0.0	11.1319	7.7154	10.2848	11.526	0.0	8.6427	10.8683	0.4701	7.854	8.9709	0.0	7.4413	0.0	7.976
TCGA-CN-5360	hnsc	Rest	279	1384.68503	0.0	0.0	10.9044	8.3251	9.8552	11.4608	0.894	9.5911	10.9848	0.0	10.2012	9.0099	4.4891	9.5184	0.0	9.7613
TCGA-G4-6315	coad	WT	0	-931.42706	0.0	0.0	10.8672	7.9349	10.2417	10.8544	0.0	8.9105	9.9395	0.0	9.1707	9.1487	0.0	8.0	0.0	7.6061
TCGA-B1-A47M	kirp	WT	0	164.71307	0.0	0.0	10.181	7.5106	11.1024	10.7882	5.945	8.5664	10.4656	0.5521	8.0053	7.8153	0.0	8.7679	0.0	8.3045
TCGA-CS-5390	lgg	WT	0	-1308.49039	0.0	0.449	10.558	8.3307	7.8021	9.3776	0.0	8.7148	11.3714	0.449	7.3754	9.4524	0.0	8.6477	0.0	7.8451
TCGA-A8-A07U	brca	WT	0	1861.69937	0.0	0.0	10.6325	8.4167	9.6114	11.0918	1.3783	9.5593	10.6578	2.8071	10.0045	9.2067	5.7385	9.7164	0.0	12.6234
TCGA-A8-A07P	brca	WT	0	-55.76204	0.0	0.0	10.9096	8.331	8.7721	10.1982	0.0	10.0682	10.4613	0.0	9.2075	9.4189	0.0	7.5955	0.0	10.3225
TCGA-DS-A0VK	cesc	WT	0	-467.26548	0.0	0.0	11.8732	7.5175	10.4902	11.6847	3.6204	9.6362	11.1354	0.0	9.5915	7.7284	1.2883	8.8445	1.1388	8.8736
TCGA-FG-5965	lgg	WT	0	-317.09926	0.0	0.0	11.2515	8.6241	8.3306	9.8076	0.9434	8.7188	11.0049	0.0	7.9583	9.58	0.0	9.356	0.6919	8.9026
TCGA-CJ-6031	kirc	WT	0	1909.98025	0.0	0.0	11.357	7.5408	9.5366	11.5197	0.0	9.1088	11.6699	0.0	10.7608	8.4337	3.9738	9.3906	0.0	9.7011
TCGA-CJ-4889	kirc	WT	0	1862.36661	0.0	0.0	10.8427	7.9957	9.5796	11.0692	1.0112	9.2836	11.1976	0.4206	10.3382	8.8688	2.7559	9.7103	0.4206	10.1558
TCGA-IM-A3U2	thca	WT	0	-361.73431	0.0	0.0	11.3222	7.6745	10.9314	11.7281	4.3885	8.9976	10.6996	0.0	11.2199	7.8813	0.4329	8.3863	0.0	8.1712
TCGA-E2-A2P6	brca	WT	0	-66.44999	0.0	0.0	10.1399	6.9405	10.6437	11.4238	0.0	9.5389	10.6415	0.7657	9.8014	8.1929	1.4596	7.452	0.0	8.8886
TCGA-CF-A3MF	blca	WT	0	-735.44197	0.0	0.0	10.3231	8.2927	12.7419	10.9132	7.6222	8.8745	9.7611	0.0	7.3404	9.4232	0.0	8.4121	0.0	6.2919
TCGA-B0-5097	kirc	WT	0	1413.95965	0.0	0.0	11.3899	7.553	9.2261	11.904	2.6296	9.41	11.7873	0.5184	10.2247	9.2795	2.0096	10.1629	0.5184	9.4336
TCGA-H9-7775	prad	WT	0	-1061.37473	0.0	0.0	11.3186	8.6123	9.4382	11.7603	0.0	9.2766	11.7788	0.0	8.1526	9.2509	0.4132	8.1691	0.0	8.0132
TCGA-N9-A4Q4	ucs	WT	0	-1234.32362	0.0	0.0	10.1052	8.8687	10.2709	10.8414	2.3431	9.4724	9.6971	0.5938	9.2199	9.1165	0.0	8.6497	0.0	8.2112
TCGA-EL-A3D5	thca	WT	0	-1143.23541	0.0	0.0	10.6517	8.1606	10.0844	11.6007	0.0	8.9451	10.8023	0.0	7.6269	9.1967	0.0	7.1469	0.0	7.8399
TCGA-A2-A0D3	brca	WT	0	-48.67175	0.0	0.0	10.715	8.6812	8.9814	11.2972	0.0	9.5802	10.6429	0.0	7.7574	9.2543	1.9641	8.0687	0.0	10.2243
TCGA-60-2708	lusc	WT	0	-109.80794	0.0	0.0	11.1998	8.939	10.3714	10.7676	2.0853	8.8749	10.1624	0.0	10.4402	8.9633	0.0	8.3889	0.0	8.3
TCGA-AR-A2LL	brca	WT	0	242.49430	0.0	0.0	10.5293	7.5295	9.8736	10.4031	0.4447	9.2595	10.4081	0.4447	8.3339	9.4834	1.0587	7.6949	0.0	9.8434
TCGA-CH-5754	prad	WT	0	118.65116	0.0	0.0	11.1215	8.2764	9.9002	11.3505	0.5217	8.3552	11.1719	0.2843	9.3429	9.5385	5.3448	8.814	0.2843	10.8534
TCGA-CN-5370	hnsc	WT	0	1519.52942	0.6728	0.0	12.2169	9.0917	10.0536	11.5638	3.4336	9.609	10.5629	2.0936	10.7032	9.6734	4.3014	9.164	2.5245	12.9584
TCGA-CS-4941	lgg	WT	0	405.98061	0.0	0.0	10.9472	8.5668	9.4695	10.4754	1.6184	8.5389	10.7137	0.4277	8.4968	8.4262	0.4277	8.8104	0.0	10.3665
TCGA-EI-6511	read	WT	0	1022.94103	0.0	0.0	11.5619	7.9136	9.7113	10.5506	0.0	9.5246	10.1725	0.5072	9.4167	9.2924	5.1169	8.9721	0.0	8.6708
TCGA-EK-A3GJ	cesc	WT	0	1121.61499	0.0	0.0	11.2561	8.0071	11.5284	11.6766	4.9042	9.5362	10.1936	0.9823	8.9588	8.7984	6.3798	8.9284	0.9823	10.4146
TCGA-GV-A3QG	blca	WT	0	2323.28080	0.0	0.4081	10.4382	8.3499	10.6697	11.7441	2.9142	9.4791	10.7398	0.0	9.9929	8.728	4.3656	10.0574	0.0	10.4507
TCGA-DA-A1IA	skcm	WT	0	-458.07236	0.0	0.0	6.8233	6.8945	10.4242	11.0502	0.911	6.5185	8.5881	0.0	10.8237	9.5409	0.0	8.2033	0.0	5.0309
TCGA-DJ-A3VF	thca	WT	0	662.27082	0.0	0.0	11.47	7.3968	10.3633	11.5921	3.2778	9.0793	11.0611	0.0	11.2868	8.5472	3.8287	8.7895	0.4029	8.5803
TCGA-EL-A4JX	thca	WT	0	1911.95448	0.0	0.0	10.8037	7.5643	11.1095	11.5961	4.9548	9.2706	11.0931	0.7503	11.5036	8.835	6.5924	9.6996	0.0	9.9731
TCGA-BP-5185	kirc	WT	0	594.22742	0.0	0.0	9.9728	6.6841	10.7078	12.0411	0.9713	8.4098	11.5673	0.0	8.9079	7.557	2.2758	9.3164	0.0	9.2842
TCGA-AD-6889	coad	WT	0	-458.84429	0.0	0.0	10.7278	8.1915	10.3203	11.5515	1.6079	8.8254	10.3443	0.5965	10.6365	8.636	1.3426	8.2977	0.0	8.8969
TCGA-21-1071	lusc	WT	0	321.14465	0.0	0.0	12.2049	8.3426	10.0503	10.9265	0.0	9.5114	10.8756	0.5294	10.3598	8.7486	4.3264	8.8413	0.5294	8.6549
TCGA-C8-A12P	brca	WT	0	102.45622	0.0	0.0	10.301	9.0577	9.2942	10.8453	0.4669	9.4659	10.9726	0.4669	9.4199	9.8574	1.5413	7.7392	0.4669	10.8248
TCGA-HC-7818	prad	WT	0	-578.30917	0.0	0.0	11.1301	8.6163	9.6445	11.7867	0.4114	9.33	11.7994	0.0	9.6132	9.5105	0.9928	8.6234	0.4114	8.2305
TCGA-CF-A1HS	blca	WT	0	187.56603	1.1345	0.0	11.5856	8.6641	10.5854	12.2719	4.4143	8.8154	10.8854	0.676	8.9152	10.0671	0.676	8.8346	0.676	9.4739
TCGA-49-4488	luad	WT	0	952.60892	0.0	0.0	12.0695	7.4075	10.1688	13.661	0.0	8.7589	12.0559	0.0	10.9867	8.1547	3.3977	11.4286	0.0	8.7832
TCGA-DJ-A3UN	thca	WT	0	-110.54559	1.4438	0.0	11.3005	7.9723	10.6639	11.0786	5.4138	8.9444	11.2038	0.7554	11.5948	8.7632	2.4523	8.1911	0.0	8.6798
TCGA-DJ-A2PY	thca	WT	0	108.50654	0.0	0.0	11.5214	7.9548	9.4212	11.4465	3.6524	9.1515	11.4982	0.0	10.3192	8.6069	0.6587	9.0793	0.0	8.6962
TCGA-GM-A2DH	brca	WT	0	992.05529	0.0	0.0	10.4584	8.5555	9.516	11.0918	0.0	9.2249	11.093	0.6055	8.9988	10.3902	4.2072	9.129	0.0	11.0935
TCGA-J4-8198	prad	WT	0	-1183.69082	0.0	0.0	10.9563	8.6029	9.5159	11.3446	0.9437	9.1394	11.2967	0.3871	8.1238	9.7243	1.5093	8.1351	0.0	8.3018
TCGA-C8-A1HM	brca	WT	0	1676.23800	0.0	0.0	10.6327	7.8759	10.6263	11.0648	0.0	10.1646	11.1847	1.533	9.2423	10.2406	8.0012	8.9904	0.0	11.1682
TCGA-A6-4105	coad	WT	0	493.00490	0.0	0.0	11.2539	8.1625	10.7759	11.1044	0.0	9.4892	9.5654	0.597	8.7858	9.5328	4.3561	8.6651	0.0	8.5555
TCGA-D8-A27H	brca	WT	0	-181.41443	0.0	0.0	10.3232	8.2593	9.6729	10.5625	1.4393	9.3976	11.2458	0.0	9.0367	9.6812	0.7526	10.9139	0.0	10.1493
TCGA-CH-5762	prad	WT	0	-300.90643	0.0	0.0	11.1874	9.1798	9.1491	11.1263	0.8862	9.5517	11.5843	0.0	9.3224	9.6509	2.2683	8.6021	0.0	8.923
TCGA-BQ-5886	kirp	WT	0	-170.66508	0.6687	0.0	9.894	7.2861	9.7445	10.3994	4.4354	9.1398	10.3689	0.6687	5.659	7.7405	0.0	8.3533	0.0	7.6544
TCGA-ER-A19T	skcm	WT	0	579.33682	0.0	0.0	9.9613	8.0058	9.5523	9.7773	0.0	8.4454	10.2348	0.0	10.857	8.9665	1.5015	7.8355	0.0	7.4927
TCGA-DC-6683	read	WT	0	-429.11561	0.0	0.0	10.7448	7.9879	10.0579	11.3958	0.0	9.8141	10.1904	0.0	8.0896	8.8451	0.5993	8.9856	0.0	8.9175
TCGA-CS-6186	lgg	WT	0	-730.62718	0.0	0.0	10.4759	8.0846	9.6918	9.3062	0.5805	9.0607	10.449	0.0	7.009	8.2178	0.5805	8.3854	0.0	10.2075
TCGA-55-A491	luad	WT	0	1166.67086	0.0	0.0	11.1109	7.7928	10.2793	12.1233	2.0622	9.5911	11.6855	0.0	11.114	8.3371	2.9785	10.2015	0.0	9.3951
TCGA-BB-7863	hnsc	WT	0	-363.47560	1.389	0.0	12.2232	9.1509	9.6564	11.9029	5.7769	9.1291	9.8227	0.8556	10.6122	9.5917	2.2149	7.9835	1.1468	11.4328
TCGA-HT-7469	lgg	WT	0	-959.73094	0.0	0.0	11.0123	8.4638	9.5371	10.085	0.4068	9.238	11.1335	0.4068	6.6298	9.5345	0.0	10.3413	0.0	9.0575
TCGA-EV-5901	kirp	WT	0	530.83378	0.0	0.0	10.7843	7.8872	10.1028	10.7839	3.4442	8.6759	11.3883	0.0	9.9221	9.108	0.0	9.6691	0.0	9.1694
TCGA-DU-5870	lgg	WT	0	-625.28865	0.0	0.0	10.538	8.209	8.5528	9.6519	0.0	8.7336	10.8097	0.0	6.8868	8.6128	0.0	8.6703	0.4735	7.8591
TCGA-HT-7605	lgg	WT	0	-1211.25478	0.0	0.0	10.5742	8.242	8.5881	9.4532	0.3632	8.9912	10.9182	0.0	6.7366	9.3532	0.0	8.2873	0.6532	8.351
TCGA-DJ-A13P	thca	WT	0	-424.90688	0.0	0.0	11.161	7.9435	10.3906	10.8822	2.1477	9.0336	11.4221	0.0	8.8508	8.3963	0.9529	8.3744	0.0	8.7572
TCGA-C8-A27A	brca	WT	0	-883.88473	0.0	0.0	10.0247	8.2388	7.7141	10.3292	0.5936	9.9141	11.0659	2.3426	7.9037	9.3094	0.5936	8.1582	0.0	11.824
TCGA-05-4422	luad	WT	0	1425.84053	0.0	0.0	11.1807	8.0176	9.8026	10.677	0.3834	9.1125	10.3921	0.936	10.8313	9.5233	5.0822	9.1844	0.0	8.7107
TCGA-B8-5545	kirc	WT	0	1263.87194	0.0	0.0	11.1209	7.9687	9.1472	11.3349	0.7738	9.4221	11.5458	0.0	10.1753	9.0339	1.801	9.4558	0.0	10.3317
TCGA-BJ-A0ZE	thca	WT	0	-954.05328	0.0	0.0	10.3642	8.4557	9.6809	11.1464	1.2701	8.5538	10.9234	0.0	8.5209	8.0877	0.0	7.2132	0.0	7.1443
TCGA-38-4625	luad	WT	0	2188.15862	0.0	0.0	12.7133	7.7628	9.673	11.0263	0.0	9.0652	10.5641	0.0	11.4796	8.0445	0.8068	9.078	0.0	9.3623
TCGA-W2-A7H5	pcpg	WT	0	-1159.12902	0.0	0.0	10.2964	8.9384	10.0736	8.3264	0.0	10.2325	10.0012	0.8635	7.4623	9.496	0.8635	7.8546	1.1565	7.8379
TCGA-NF-A5CP	ucs	WT	0	92.54281	0.0	0.0	10.3253	8.2536	10.6334	10.5946	2.5495	9.5252	10.6832	2.3349	10.263	8.9213	2.0828	8.5856	0.0	10.6461
TCGA-EW-A3E8	brca	WT	0	1140.58250	0.0	0.0	10.2517	7.4537	10.9062	10.9862	0.0	8.9922	10.3524	1.5741	10.2117	8.6867	3.5871	8.0123	0.0	10.8571
TCGA-KN-8426	kich	WT	0	-438.54335	0.0	0.0	11.0242	8.6763	9.434	10.4606	1.8649	8.7151	11.1891	0.3714	8.895	9.417	0.6665	8.4044	0.0	8.8135
TCGA-78-7220	luad	WT	0	-429.80897	0.0	0.0	11.6127	7.8099	9.6958	10.325	0.0	10.5141	10.1167	0.0	7.8198	9.2634	3.7937	8.7193	0.0	9.6492
TCGA-CJ-5686	kirc	WT	0	1416.47366	0.0	0.0	11.2244	8.2765	8.7169	10.7004	2.2275	9.7198	11.1461	0.0	10.0626	8.9634	3.1668	9.4772	0.3861	10.8044
TCGA-ET-A25R	thca	WT	0	-46.14758	0.0	0.0	10.9673	7.8785	10.4245	11.1829	3.7037	9.0421	11.209	0.0	11.278	8.7618	0.6069	8.5731	0.0	8.7566
TCGA-AZ-4323	coad	WT	0	1513.17032	0.5867	0.0	10.4621	8.1396	10.9375	10.6061	2.8118	9.2074	10.2135	1.3251	10.2383	9.3272	2.7049	9.311	0.0	8.9061
TCGA-69-7761	luad	WT	0	1822.95941	0.0	0.0	11.831	8.3695	10.4444	11.2216	0.6226	9.9214	11.0892	0.6226	9.9812	9.2159	5.0609	10.4681	0.0	9.7136
TCGA-B0-5711	kirc	WT	0	997.20905	0.4364	0.0	11.02	7.2463	8.7408	11.3562	1.2708	9.3035	12.111	0.0	9.885	8.9121	3.2973	9.684	0.0	10.5698
TCGA-44-5644	luad	WT	0	-640.83180	0.0	0.0	10.0202	8.9222	10.3789	11.0167	0.0	9.5542	10.3998	0.0	8.7141	11.376	1.5826	9.6317	0.0	7.5174
TCGA-EE-A2MG	skcm	WT	0	2306.95162	0.0	0.0	10.9459	8.0119	9.9998	11.2898	0.0	9.0212	11.114	0.0	10.741	9.0072	3.7063	9.5946	0.7395	9.4807
TCGA-GC-A3RC	blca	WT	0	908.32852	2.6217	0.0	12.1864	7.1311	10.618	11.3275	6.3505	8.827	10.819	0.5544	10.3323	8.812	4.2687	8.8142	6.2564	11.216
TCGA-AC-A2QH	brca	WT	0	-373.11421	0.0	0.0	9.6961	8.4636	10.056	11.6699	0.0	10.5803	10.5943	0.0	9.9066	9.3049	1.4053	9.2032	0.0	7.9319
TCGA-D5-6932	coad	WT	0	-151.20056	0.0	0.0	10.1798	7.8883	10.8418	11.7086	0.0	8.8476	10.9022	0.0	10.7517	9.5452	1.7029	8.1628	0.0	8.6463
TCGA-AO-A0JI	brca	WT	0	-626.81769	0.0	0.0	9.4164	8.3549	8.4392	10.0931	0.0	9.7848	10.7393	0.0	8.9472	9.2523	0.4632	7.8715	0.0	9.9765
TCGA-B0-5113	kirc	WT	0	1141.59725	0.0	0.0	11.1013	7.4467	9.4596	11.1198	1.4244	9.5612	12.0174	0.0	10.2653	8.9979	4.2621	9.7245	1.0075	10.0998
TCGA-EM-A3O9	thca	WT	0	154.05354	0.0	0.0	11.0521	8.6704	9.8162	10.7776	0.0	9.0508	10.6754	0.0	9.0284	7.9307	2.9541	7.8656	0.0	7.5289
TCGA-DD-A1EG	lihc	WT	0	835.06943	0.0	0.0	11.6625	8.7191	10.2435	10.6592	0.0	9.5527	11.8026	0.9533	8.5347	7.4679	3.2368	9.0698	0.0	9.3991
TCGA-05-5423	luad	WT	0	1820.79097	0.0	0.0	12.8863	7.0618	10.2727	12.2089	0.0	9.3133	11.4181	0.7929	11.517	7.8702	1.9747	10.2249	0.0	8.8164
TCGA-EE-A2GK	skcm	WT	0	3394.83321	0.0	0.0	11.686	7.9175	11.1846	11.0028	1.1852	9.2615	10.8598	0.5106	11.0601	8.8966	4.4745	9.6589	0.0	9.6256
TCGA-55-8206	luad	WT	0	1882.98814	0.0	0.0	11.609	8.7476	10.3076	11.0996	0.3733	9.1905	11.3596	0.0	11.201	8.5216	1.4709	9.5838	0.0	8.605
TCGA-CK-5912	coad	WT	0	-584.64437	0.0	0.0	10.3286	7.898	9.0523	9.9506	0.0	8.8379	11.0622	0.0	8.9338	9.4545	0.9986	8.8546	0.0	7.6766
TCGA-DM-A0X9	coad	WT	0	-346.65687	0.0	0.0	10.5429	8.8824	11.4336	10.7761	0.0	9.5724	10.0768	0.0	9.2999	9.1349	3.7232	8.2864	0.0	7.8894
TCGA-HT-A5R7	lgg	WT	0	-1073.71620	0.0	0.0	10.8031	7.8713	9.201	9.8	0.5644	9.0196	10.3378	0.0	6.9491	9.4423	0.0	7.8666	0.0	8.3533
TCGA-G2-A2EO	blca	WT	0	784.49580	0.0	0.0	10.3162	8.2004	11.591	11.7393	4.525	9.0433	10.4326	0.0	8.3421	7.744	4.9243	8.9926	0.0	7.7701
TCGA-A8-A09B	brca	WT	0	-403.79811	0.0	0.0	10.2728	8.1734	9.9563	10.949	1.2589	9.4046	10.5333	0.4311	8.6901	9.0048	1.9208	7.9828	0.7626	9.3912
TCGA-PR-A5PH	pcpg	WT	0	-1099.16577	0.0	0.0	10.2395	8.0033	9.1094	9.7233	0.0	10.0103	10.9087	0.0	9.3261	8.679	0.0	8.364	0.0	8.2395
TCGA-DE-A3KN	thca	WT	0	-412.38086	2.3923	0.0	11.0545	7.7269	10.4416	11.5515	6.7448	9.0857	10.8431	0.0	12.1071	7.6087	1.5663	8.3999	0.0	8.2879
TCGA-GL-A59R	kirp	WT	0	-1041.89907	1.1982	0.0	10.6805	8.0001	10.5231	10.2593	4.1561	9.1774	11.1346	0.0	7.1703	8.421	0.0	8.4655	0.0	8.5031
TCGA-WB-A81J	pcpg	WT	0	-1062.69553	0.0	0.0	10.2252	7.7584	9.5781	10.6633	0.0	9.3772	10.8279	0.5103	7.9213	8.7873	0.0	8.9694	0.0	7.9758
TCGA-DU-7007	lgg	WT	0	226.32678	0.0	0.0	10.8771	8.474	9.5103	11.0338	0.0	9.2881	11.3799	0.0	8.6393	9.8579	0.4136	9.4678	0.0	8.6151
TCGA-78-7155	luad	WT	0	-639.01334	0.0	0.0	9.2563	9.0434	9.2345	10.316	1.1093	9.443	10.7939	0.0	6.7006	9.7381	3.9512	9.1225	0.0	7.9615
TCGA-CQ-7067	hnsc	WT	0	332.12013	1.0295	0.0	13.0256	8.9521	10.1112	11.0435	4.2517	9.1978	10.2449	0.7606	9.7777	9.2365	2.3688	9.0147	0.4299	11.3799
TCGA-CV-7235	hnsc	WT	0	921.27147	0.0	0.0	11.6479	8.0904	9.5333	12.1178	0.0	9.6263	10.4735	0.5394	10.2909	9.2275	4.6455	8.8427	0.0	10.331
TCGA-BP-4985	kirc	WT	0	857.77291	0.0	0.0	11.0133	8.065	10.1061	12.0345	1.1144	10.1661	11.6732	1.3524	10.1999	8.2929	1.8947	9.8196	0.0	10.0113
TCGA-FV-A3R3	lihc	WT	0	310.13374	0.0	0.0	11.0885	8.8011	9.0693	10.2646	0.0	8.6954	11.5091	0.0	9.4995	8.4	0.6533	8.406	0.0	8.5486
TCGA-GM-A2DO	brca	WT	0	2812.64544	0.0	0.0	11.468	6.7717	10.7862	11.0452	1.9829	9.3844	10.3522	0.9886	10.3597	8.5124	5.1872	8.8264	0.0	10.3203
TCGA-KC-A4BR	prad	WT	0	-826.35423	0.0	0.0	10.9406	7.7664	10.4669	11.0097	1.2785	8.8035	10.7602	0.0	9.6827	9.1279	1.2785	8.4867	0.0	8.5344
TCGA-OR-A5J7	acc	WT	0	-1013.01517	0.0	0.0	9.4891	9.4002	10.4283	9.8536	0.0	10.2059	10.7598	0.0	7.5815	9.4565	0.0	7.0827	0.0	8.1609
TCGA-22-5492	lusc	WT	0	1356.21054	0.0	0.0	11.0985	9.0024	10.0745	10.6646	1.6267	9.3219	10.2267	0.0	10.5048	9.739	4.5513	9.4281	0.0	9.6676
TCGA-D3-A2JC	skcm	WT	0	970.50227	0.0	0.0	9.8516	8.1742	10.1155	10.8891	0.0	9.3157	10.5217	0.0	9.3366	9.0745	4.8508	9.0223	0.0	7.5967
TCGA-B0-4841	kirc	WT	0	769.16218	0.0	0.0	11.1883	6.3071	9.9707	11.2859	2.1701	8.8146	11.2041	1.7371	9.6211	7.0152	2.1701	8.5788	0.0	9.1381
TCGA-18-4721	lusc	WT	0	1274.86694	0.0	0.0	11.3157	8.9107	9.3223	10.5553	0.0	9.5509	10.3347	0.0	9.4594	8.13	3.9163	8.8245	0.0	10.1902
TCGA-A8-A090	brca	WT	0	346.50223	0.0	0.0	10.3093	8.1733	8.9415	10.5059	0.0	10.0522	10.9871	1.0906	9.4748	9.4664	1.7045	7.8359	0.0	10.377
TCGA-HD-7831	hnsc	WT	0	145.18768	0.0	0.0	11.6006	8.1928	9.8766	11.3694	2.3341	8.9025	10.4947	0.0	10.5635	9.5395	1.1076	9.1449	0.0	8.246
TCGA-AK-3428	kirc	WT	0	935.60525	0.0	0.0	11.7802	5.6444	9.1117	11.4276	0.0	9.3586	11.7361	0.0	9.4218	8.1948	1.6326	9.1424	0.0	9.495
TCGA-HZ-7920	paad	WT	0	1239.24747	0.0	0.0	11.5203	8.4518	9.3771	11.1913	1.9338	9.6616	10.875	0.0	10.1575	9.3541	1.3601	9.6508	0.0	8.8241
TCGA-E2-A15J	brca	WT	0	-581.31559	0.0	0.0	10.8398	8.3724	9.4458	10.882	0.0	9.5489	10.6734	0.4366	9.0613	9.4202	0.0	7.669	0.0	10.0855
TCGA-50-5942	luad	WT	0	501.70081	0.0	0.0	10.2642	8.6227	9.5009	11.0005	0.0	9.1319	11.2143	0.0	11.5757	8.8734	1.5449	9.2645	0.0	9.5708
TCGA-56-5898	lusc	WT	0	431.22495	0.0	0.0	11.2464	7.4115	10.1506	10.5713	1.4591	8.3523	10.4824	0.0	10.4026	8.4708	2.9183	8.8508	0.0	8.6791
TCGA-F5-6864	read	WT	0	-55.12312	0.0	0.0	10.5965	7.8094	10.0785	11.1235	1.0946	9.2374	10.4244	0.0	9.3471	8.6694	2.0101	8.248	0.0	8.5167
TCGA-DS-A5RQ	cesc	WT	0	619.35315	0.0	0.0	11.8399	8.0917	10.668	11.6169	1.8142	9.4432	10.6321	0.0	11.4366	8.1363	3.8163	8.4908	0.0	9.4348
TCGA-EE-A2MM	skcm	WT	0	-80.62004	0.0	0.0	9.9516	8.6631	9.6798	11.7398	1.4819	9.1655	10.8077	1.4819	10.4949	9.5998	1.1345	8.6586	0.676	10.5005
TCGA-28-2509	gbm	WT	0	189.81268	0.0	0.0	10.9113	7.7875	9.5267	11.0927	1.0014	8.9873	11.1631	0.0	8.1828	9.2413	0.5859	9.1169	0.0	7.7578
TCGA-CV-6951	hnsc	WT	0	-632.66834	0.0	0.0	11.345	8.0288	10.0856	11.2069	3.3199	9.2463	10.4328	0.0	9.046	9.2725	1.9983	7.7144	0.0	10.2112
TCGA-CH-5743	prad	WT	0	153.02202	1.0255	0.0	11.9466	8.0332	9.8812	11.1801	2.8507	9.4115	11.5569	0.0	10.5362	8.8811	1.4467	8.6359	0.0	9.2524
TCGA-E9-A3HO	brca	WT	0	225.26498	0.0	0.0	9.7773	6.5191	10.3772	10.5723	1.1763	9.2714	10.421	0.0	9.155	8.792	3.2326	7.9668	0.0	10.4175
TCGA-BQ-7048	kirp	WT	0	112.71274	0.0	0.0	10.908	7.4291	8.9151	11.0697	0.0	9.1616	10.8911	0.6415	8.8014	8.8247	1.0839	9.2232	0.6415	9.8679
TCGA-CR-7394	hnsc	WT	0	1899.16797	0.7179	0.0	11.4962	8.9053	9.7449	10.9291	2.6226	9.4176	10.4429	0.0	10.559	9.4658	4.7438	9.1887	0.7179	10.9098
TCGA-B0-5115	kirc	WT	0	894.14728	0.0	0.0	10.8597	7.0902	10.1285	10.8611	1.6487	9.2933	11.5556	0.0	10.0034	8.9658	2.7431	9.3204	0.0	10.3032
TCGA-BT-A3PJ	blca	WT	0	596.03025	0.3993	0.0	11.4207	7.689	10.8848	11.79	5.3413	9.3596	10.3165	1.6925	8.7595	9.1801	3.4014	8.7931	2.0665	10.4209
TCGA-DV-5576	kirc	WT	0	-649.57816	0.0	0.0	10.5211	7.7958	9.4665	10.6344	1.0783	9.0851	11.5045	0.0	10.3753	8.8654	0.0	10.0924	0.0	8.767
TCGA-A2-A1G4	brca	WT	0	-338.33422	0.0	0.0	9.8928	7.9931	8.18	10.5304	0.0	9.3455	10.931	0.0	9.1492	9.8106	0.6305	8.4188	0.0	9.7393
TCGA-P4-A5EB	kirp	WT	0	-558.20886	0.4625	0.0	10.164	8.9132	9.6081	10.2172	2.3666	9.3524	10.9284	0.0	6.2083	8.4206	0.0	9.0906	0.0	10.8558
TCGA-B0-5696	kirc	WT	0	-1000.53110	0.0	0.0	10.877	7.7465	9.5103	11.4952	1.8048	9.1135	11.3572	0.0	10.1912	8.1545	2.1898	8.8824	0.0	10.377
TCGA-DU-7012	lgg	WT	0	1207.11351	0.0	0.0	11.0295	8.4349	9.3131	10.6156	0.4137	9.3136	11.1663	0.0	8.8181	8.517	2.5806	9.2839	0.0	9.7198
TCGA-EB-A3HV	skcm	WT	0	232.69856	0.0	0.0	9.1484	8.1606	10.0984	11.4507	0.0	7.5461	10.2488	0.0	10.5456	8.5859	0.4664	8.9247	0.0	7.4982
TCGA-PD-A5DF	lihc	WT	0	359.93351	0.0	0.0	11.4718	8.3801	10.5713	11.5818	0.0	9.2044	11.7121	0.0	8.2743	8.2325	0.0	9.0363	0.668	8.4594
TCGA-55-8511	luad	WT	0	1367.23760	0.0	0.0	11.0306	7.6379	10.1302	12.4164	1.3945	8.5364	11.3665	0.0	10.5778	8.8312	3.2761	9.8145	0.0	9.1271
TCGA-44-6146	luad	WT	0	-208.62684	0.0	0.0	11.8211	7.8415	9.5462	10.4775	0.0	9.1025	11.0452	0.0	10.8507	8.5632	3.6658	9.471	0.0	9.252
TCGA-CV-5430	hnsc	WT	0	712.75670	0.0	0.0	11.6178	8.0896	10.3353	11.4115	0.0	10.0074	10.6847	0.5875	10.6504	9.5801	2.8138	8.4556	0.0	9.5764
TCGA-EW-A1PH	brca	WT	0	-362.39842	0.0	0.0	11.0901	8.199	9.6272	11.4755	0.7828	9.8414	11.0113	3.3738	7.6838	9.5429	2.4122	9.4401	0.0	12.1846
