Sample	Project	Score
TCGA-DW-7841	kidney_papillary_cell_carcinoma	1590.06448
TCGA-FS-A1ZW	melanoma	1342.17320
TCGA-MP-A4SW	lung_adenocarcinoma	1282.55193
TCGA-G3-A7M7	liver_cancer	-555.21790
TCGA-66-2777	lung_squamous_cell_carcinoma	1055.06018
TCGA-EJ-7788	prostate_cancer	-801.33127
TCGA-BA-5153	head_and_neck_cancer	1102.21330
TCGA-CQ-6227	head_and_neck_cancer	136.53352
TCGA-AN-A046	breast_cancer	937.15477
TCGA-EJ-7793	prostate_cancer	-373.18434
TCGA-IB-7649	pancreatic_cancer	1471.49267
TCGA-AZ-6607	colon_cancer	507.03454
TCGA-E9-A247	breast_cancer	-894.53352
TCGA-A6-6650	colon_cancer	-707.60459
TCGA-EJ-5524	prostate_cancer	-332.36764
TCGA-NJ-A4YF	lung_adenocarcinoma	-168.59920
TCGA-A2-A0EU	breast_cancer	-551.42045
TCGA-AR-A24V	breast_cancer	401.26598
TCGA-F4-6806	colon_cancer	-202.64529
TCGA-DK-A1A6	bladder_cancer	457.55131
TCGA-CX-7082	head_and_neck_cancer	-302.45193
TCGA-A6-5664	colon_cancer	500.04409
TCGA-EX-A1H6	cervical_cancer	-464.91012
TCGA-EB-A431	melanoma	-561.23620
TCGA-A8-A09A	breast_cancer	-4.34297
TCGA-BH-A208	breast_cancer	186.43173
TCGA-G4-6314	colon_cancer	-347.42668
TCGA-A8-A097	breast_cancer	109.69720
TCGA-B6-A408	breast_cancer	797.68550
TCGA-A7-A4SE	breast_cancer	-143.42116
TCGA-HT-8106	lower_grade_glioma	2236.60098
TCGA-P4-A5E7	kidney_papillary_cell_carcinoma	57.55207
TCGA-CR-6473	head_and_neck_cancer	-309.77872
TCGA-B6-A1KI	breast_cancer	-790.48931
TCGA-CR-7386	head_and_neck_cancer	1464.68572
TCGA-E9-A22G	breast_cancer	-509.01824
TCGA-HW-7495	lower_grade_glioma	-1426.76819
TCGA-EK-A2RM	cervical_cancer	-433.02031
TCGA-78-7535	lung_adenocarcinoma	1204.41914
TCGA-QT-A5XL	pheochromocytoma_&_paraganglioma	-173.93835
TCGA-22-4591	lung_squamous_cell_carcinoma	-305.46363
TCGA-D3-A2JO	melanoma	1969.29140
TCGA-86-7701	lung_adenocarcinoma	1485.09824
TCGA-A2-A0CM	breast_cancer	1127.65585
TCGA-MS-A51U	breast_cancer	78.89235
TCGA-ER-A19K	melanoma	157.52434
TCGA-N6-A4VD	uterine_carcinosarcoma_	-385.23344
TCGA-EM-A2CT	thyroid_cancer_	-1044.21886
TCGA-QU-A6IP	prostate_cancer	-1068.23280
TCGA-D8-A1JI	breast_cancer	-443.13909
TCGA-A8-A09M	breast_cancer	643.86254
TCGA-KK-A6E2	prostate_cancer	-996.38026
TCGA-EE-A3JB	melanoma	624.32121
TCGA-E3-A3DZ	thyroid_cancer_	-1154.66031
TCGA-HV-A5A6	pancreatic_cancer	-186.14447
TCGA-RW-A68C	pheochromocytoma_&_paraganglioma	-412.92506
TCGA-BP-5009	kidney_clear_cell_carcinoma	1495.38670
TCGA-CV-7414	head_and_neck_cancer	-278.29177
TCGA-05-4427	lung_adenocarcinoma	823.35925
TCGA-BT-A20U	bladder_cancer	-240.78967
TCGA-DD-A4NJ	liver_cancer	361.79112
TCGA-EE-A2M8	melanoma	2984.46003
TCGA-B9-A5W8	kidney_papillary_cell_carcinoma	1430.52428
TCGA-QR-A70V	pheochromocytoma_&_paraganglioma	-1377.12165
TCGA-97-8172	lung_adenocarcinoma	1642.21224
TCGA-ET-A39K	thyroid_cancer_	256.73086
TCGA-CM-5344	colon_cancer	-581.44118
TCGA-AO-A03U	breast_cancer	1554.34180
TCGA-BC-A69I	liver_cancer	-48.91404
TCGA-78-7536	lung_adenocarcinoma	653.59314
TCGA-38-4631	lung_adenocarcinoma	254.82185
TCGA-BH-A1EU	breast_cancer	-238.59582
TCGA-D8-A1Y0	breast_cancer	755.73978
TCGA-FG-A4MU	lower_grade_glioma	387.21077
TCGA-DK-A3IS	bladder_cancer	-553.82199
TCGA-27-1834	glioblastoma	677.93921
TCGA-EJ-5499	prostate_cancer	-467.49975
TCGA-HC-A4ZV	prostate_cancer	-81.94910
TCGA-B0-4827	kidney_clear_cell_carcinoma	1485.43276
TCGA-66-2758	lung_squamous_cell_carcinoma	1214.37837
TCGA-50-5936	lung_adenocarcinoma	577.58139
TCGA-AN-A0AS	breast_cancer	217.80812
TCGA-KM-8438	kidney_chromophobe	-525.62318
TCGA-B1-A47N	kidney_papillary_cell_carcinoma	103.82608
TCGA-BD-A3ER	liver_cancer	72.52091
TCGA-CR-7390	head_and_neck_cancer	-373.16994
TCGA-AY-6197	colon_cancer	-179.02980
TCGA-A8-A07E	breast_cancer	275.72244
TCGA-GV-A40G	bladder_cancer	-1017.16338
TCGA-D3-A2JH	melanoma	2040.09185
TCGA-QR-A70H	pheochromocytoma_&_paraganglioma	-1287.25458
TCGA-E9-A229	breast_cancer	431.22251
TCGA-55-7910	lung_adenocarcinoma	-32.10874
TCGA-B0-4691	kidney_clear_cell_carcinoma	1393.41246
TCGA-22-0944	lung_squamous_cell_carcinoma	-480.48266
TCGA-HT-7601	lower_grade_glioma	971.77277
TCGA-CM-5863	colon_cancer	-91.69728
TCGA-G4-6625	colon_cancer	1029.27273
TCGA-22-4593	lung_squamous_cell_carcinoma	-342.52766
TCGA-J8-A4HW	thyroid_cancer_	1414.57745
TCGA-BQ-7055	kidney_papillary_cell_carcinoma	-1151.26611
TCGA-K7-A6G5	liver_cancer	277.58453
TCGA-G9-6498	prostate_cancer	151.09919
TCGA-HT-7603	lower_grade_glioma	-1405.41506
TCGA-OR-A5KU	adrenocortical_cancer	-1180.54681
TCGA-QR-A6H6	pheochromocytoma_&_paraganglioma	-1001.65798
TCGA-P5-A5ET	lower_grade_glioma	-1508.96657
TCGA-CN-4740	head_and_neck_cancer	1405.74689
TCGA-BQ-5879	kidney_papillary_cell_carcinoma	-111.20341
TCGA-55-7573	lung_adenocarcinoma	1275.68334
TCGA-A7-A5ZV	breast_cancer	83.57962
TCGA-HE-A5NH	kidney_papillary_cell_carcinoma	-368.80994
TCGA-WB-A80P	pheochromocytoma_&_paraganglioma	-963.53136
TCGA-DC-6681	rectal_cancer	-358.45563
TCGA-HT-7879	lower_grade_glioma	-477.82134
TCGA-DA-A1I1	melanoma	1177.65955
TCGA-32-4213	glioblastoma	1135.70652
TCGA-AA-3520	colon_cancer	807.24037
TCGA-A2-A4S2	breast_cancer	764.40636
TCGA-JW-A5VH	cervical_cancer	-1434.35465
TCGA-06-0219	glioblastoma	353.54724
TCGA-86-8055	lung_adenocarcinoma	898.35758
TCGA-G2-A2EK	bladder_cancer	-193.41075
TCGA-G9-6366	prostate_cancer	-1186.51334
TCGA-AC-A3W6	breast_cancer	1070.95946
TCGA-AF-6655	rectal_cancer	-341.20130
TCGA-B0-5694	kidney_clear_cell_carcinoma	-92.92703
TCGA-A7-A56D	breast_cancer	555.21607
TCGA-BP-4775	kidney_clear_cell_carcinoma	791.63658
TCGA-AL-3472	kidney_papillary_cell_carcinoma	-599.89608
TCGA-BH-A18V	breast_cancer	13.93817
TCGA-D8-A27M	breast_cancer	1435.31813
TCGA-DM-A0XD	colon_cancer	-617.90624
TCGA-DK-A3IV	bladder_cancer	691.44535
TCGA-DJ-A2Q5	thyroid_cancer_	1354.07637
TCGA-IB-7654	pancreatic_cancer	118.68205
TCGA-N9-A4PZ	uterine_carcinosarcoma_	-905.98055
TCGA-85-6560	lung_squamous_cell_carcinoma	810.67910
TCGA-AO-A0JA	breast_cancer	313.69383
TCGA-EJ-5530	prostate_cancer	-1128.83508
TCGA-26-1442	glioblastoma	-431.68726
TCGA-OR-A5JY	adrenocortical_cancer	-342.77595
TCGA-E9-A1R3	breast_cancer	490.57680
TCGA-A3-3378	kidney_clear_cell_carcinoma	2159.00282
TCGA-HN-A2NL	breast_cancer	-43.31422
TCGA-CV-6433	head_and_neck_cancer	1527.86290
TCGA-DW-5560	kidney_papillary_cell_carcinoma	-457.52186
TCGA-ET-A3BW	thyroid_cancer_	-827.91551
TCGA-GC-A3BM	bladder_cancer	-454.08769
TCGA-97-A4M5	lung_adenocarcinoma	1140.03025
TCGA-F5-6812	rectal_cancer	300.28333
TCGA-HW-7487	lower_grade_glioma	-1428.65977
TCGA-RG-A7D4	liver_cancer	1000.99084
TCGA-C8-A278	breast_cancer	1191.57464
TCGA-D3-A51T	melanoma	354.03267
TCGA-21-1081	lung_squamous_cell_carcinoma	-478.56738
TCGA-QR-A6GT	pheochromocytoma_&_paraganglioma	641.22231
TCGA-AR-A2LK	breast_cancer	-52.33663
TCGA-A7-A4SB	breast_cancer	-790.00115
TCGA-J9-A52B	prostate_cancer	-625.63808
TCGA-G5-6233	rectal_cancer	-360.23831
TCGA-D8-A27V	breast_cancer	-408.31032
TCGA-BP-4169	kidney_clear_cell_carcinoma	1764.34583
TCGA-DB-A64R	lower_grade_glioma	-1478.32282
TCGA-HZ-8001	pancreatic_cancer	1587.85784
TCGA-BH-A1F6	breast_cancer	736.56612
TCGA-FB-A4P6	pancreatic_cancer	797.54303
TCGA-C8-A12U	breast_cancer	254.12291
TCGA-RC-A7SK	liver_cancer	-774.11603
TCGA-55-1595	lung_adenocarcinoma	657.33198
TCGA-50-6592	lung_adenocarcinoma	1411.88019
TCGA-E9-A1R4	breast_cancer	1148.63334
TCGA-60-2712	lung_squamous_cell_carcinoma	2035.24686
TCGA-AO-A0J2	breast_cancer	499.05361
TCGA-KO-8411	kidney_chromophobe	-756.16858
TCGA-EE-A2MN	melanoma	1174.57237
TCGA-KL-8331	kidney_chromophobe	-1107.12757
TCGA-ET-A2N5	thyroid_cancer_	-647.93008
TCGA-BH-A0E9	breast_cancer	-93.63936
TCGA-CJ-6028	kidney_clear_cell_carcinoma	1989.88440
TCGA-ET-A3BQ	thyroid_cancer_	-340.87329
TCGA-EJ-5515	prostate_cancer	-1097.98998
TCGA-CN-5363	head_and_neck_cancer	695.61432
TCGA-LP-A5U3	cervical_cancer	489.94056
TCGA-B0-5695	kidney_clear_cell_carcinoma	308.27878
TCGA-HC-A6AL	prostate_cancer	-420.81393
TCGA-BF-A1PX	melanoma	1849.01907
TCGA-PE-A5DC	breast_cancer	-469.30489
TCGA-55-6983	lung_adenocarcinoma	2067.56478
TCGA-E7-A3Y1	bladder_cancer	-610.20463
TCGA-HT-7691	lower_grade_glioma	228.91670
TCGA-WB-A81S	pheochromocytoma_&_paraganglioma	-637.52441
TCGA-EJ-7125	prostate_cancer	-324.34163
TCGA-BF-A3DM	melanoma	-924.42240
TCGA-BH-A0B0	breast_cancer	736.97376
TCGA-39-5037	lung_squamous_cell_carcinoma	-991.68164
TCGA-IM-A3EB	thyroid_cancer_	555.01852
TCGA-A6-6140	colon_cancer	-368.04514
TCGA-CZ-5455	kidney_clear_cell_carcinoma	-1069.72705
TCGA-CK-4950	colon_cancer	358.40962
TCGA-76-4927	glioblastoma	387.57749
TCGA-HT-8012	lower_grade_glioma	-1006.65942
TCGA-FG-8186	lower_grade_glioma	-62.38669
TCGA-A8-A08O	breast_cancer	-877.47285
TCGA-AN-A0AJ	breast_cancer	776.96903
TCGA-B9-5156	kidney_papillary_cell_carcinoma	553.28376
TCGA-NJ-A4YP	lung_adenocarcinoma	594.11712
TCGA-EA-A4BA	cervical_cancer	-1336.17546
TCGA-DO-A1K0	thyroid_cancer_	-539.83932
TCGA-CR-6471	head_and_neck_cancer	1069.87286
TCGA-B3-8121	kidney_papillary_cell_carcinoma	1505.05137
TCGA-B6-A0RH	breast_cancer	-271.88063
TCGA-KO-8404	kidney_chromophobe	1340.44751
TCGA-QH-A65V	lower_grade_glioma	-755.70290
TCGA-AR-A250	breast_cancer	469.79206
TCGA-C5-A2LT	cervical_cancer	639.90786
TCGA-CZ-4862	kidney_clear_cell_carcinoma	2142.78683
TCGA-ET-A39L	thyroid_cancer_	-521.91702
TCGA-44-7670	lung_adenocarcinoma	-288.37838
TCGA-EE-A3AH	melanoma	-730.61676
TCGA-CC-5264	liver_cancer	-340.00224
TCGA-06-0190	glioblastoma	1411.98609
TCGA-B9-A5W9	kidney_papillary_cell_carcinoma	-980.32852
TCGA-EJ-5507	prostate_cancer	-559.58800
TCGA-75-6211	lung_adenocarcinoma	-73.48986
TCGA-KL-8342	kidney_chromophobe	-68.98608
TCGA-DE-A2OL	thyroid_cancer_	-1534.79960
TCGA-EM-A3AQ	thyroid_cancer_	-357.33486
TCGA-AO-A12D	breast_cancer	1182.18812
TCGA-EB-A5SH	melanoma	135.76567
TCGA-KK-A6E5	prostate_cancer	-825.86163
TCGA-MU-A5YI	cervical_cancer	410.05202
TCGA-DQ-7595	head_and_neck_cancer	-310.19593
TCGA-EJ-A65M	prostate_cancer	-567.81223
TCGA-HC-A6AS	prostate_cancer	64.14980
TCGA-DQ-5625	head_and_neck_cancer	1382.56584
TCGA-CR-7392	head_and_neck_cancer	1419.75754
TCGA-KL-8336	kidney_chromophobe	-234.60449
TCGA-BC-A3KF	liver_cancer	-466.83071
TCGA-91-6836	lung_adenocarcinoma	2347.86237
TCGA-CJ-4641	kidney_clear_cell_carcinoma	2262.27872
TCGA-21-5786	lung_squamous_cell_carcinoma	-117.95995
TCGA-E2-A105	breast_cancer	-872.87579
TCGA-OR-A5LH	adrenocortical_cancer	-390.02908
TCGA-FS-A1ZA	melanoma	217.05518
TCGA-DU-A5TP	lower_grade_glioma	931.01840
TCGA-91-A4BC	lung_adenocarcinoma	2279.44567
TCGA-Q1-A73R	cervical_cancer	-732.65337
TCGA-GV-A3JX	bladder_cancer	86.00664
TCGA-DD-A1EH	liver_cancer	142.62313
TCGA-D3-A3ML	melanoma	-1278.76634
TCGA-CZ-5459	kidney_clear_cell_carcinoma	837.13176
TCGA-CE-A484	thyroid_cancer_	-729.67254
TCGA-J4-A6M7	prostate_cancer	-1407.20422
TCGA-S7-A7WO	pheochromocytoma_&_paraganglioma	-337.28452
TCGA-ET-A39S	thyroid_cancer_	-501.63931
TCGA-62-A46R	lung_adenocarcinoma	1204.85026
TCGA-CV-7101	head_and_neck_cancer	629.24109
TCGA-DJ-A13M	thyroid_cancer_	-780.69189
TCGA-DA-A3F2	melanoma	3222.90314
TCGA-EL-A3CV	thyroid_cancer_	1564.95534
TCGA-DM-A1D8	colon_cancer	-784.06591
TCGA-A7-A13F	breast_cancer	-273.77880
TCGA-D8-A145	breast_cancer	-62.79609
TCGA-EE-A29E	melanoma	-513.02505
TCGA-12-3652	glioblastoma	-509.24814
TCGA-CR-7393	head_and_neck_cancer	1804.86163
TCGA-BB-7862	head_and_neck_cancer	-162.89236
TCGA-E2-A2P5	breast_cancer	-299.20649
TCGA-CN-4734	head_and_neck_cancer	1186.36619
TCGA-CN-4729	head_and_neck_cancer	169.58711
TCGA-B0-4818	kidney_clear_cell_carcinoma	1228.65253
TCGA-EB-A430	melanoma	-63.92411
TCGA-E2-A1II	breast_cancer	2011.51187
TCGA-AD-6548	colon_cancer	433.06250
TCGA-78-7540	lung_adenocarcinoma	401.39618
TCGA-43-6771	lung_squamous_cell_carcinoma	2278.11809
TCGA-E2-A15I	breast_cancer	359.36575
TCGA-RM-A68T	pheochromocytoma_&_paraganglioma	-261.88669
TCGA-CM-4747	colon_cancer	-538.31260
TCGA-BH-A0GY	breast_cancer	160.08725
TCGA-J9-A52E	prostate_cancer	-344.72767
TCGA-E8-A419	thyroid_cancer_	1141.35874
TCGA-DJ-A2PX	thyroid_cancer_	982.15134
TCGA-CH-5738	prostate_cancer	199.12669
TCGA-GI-A2C9	breast_cancer	9.05997
TCGA-BP-4337	kidney_clear_cell_carcinoma	562.78713
TCGA-BQ-5890	kidney_papillary_cell_carcinoma	717.29471
TCGA-EE-A29W	melanoma	-858.51193
TCGA-EL-A4KH	thyroid_cancer_	22.02339
TCGA-EL-A3ZH	thyroid_cancer_	-802.73949
TCGA-B0-4828	kidney_clear_cell_carcinoma	535.96764
TCGA-06-5413	glioblastoma	588.10651
TCGA-DM-A1DA	colon_cancer	-708.76498
TCGA-39-5021	lung_squamous_cell_carcinoma	643.42906
TCGA-BH-A0HU	breast_cancer	-542.43712
TCGA-L6-A4ET	thyroid_cancer_	-949.42099
TCGA-75-5146	lung_adenocarcinoma	1050.62460
TCGA-EM-A1CW	thyroid_cancer_	-666.87378
TCGA-18-3416	lung_squamous_cell_carcinoma	1631.98528
TCGA-CQ-5327	head_and_neck_cancer	1272.17651
TCGA-EE-A29P	melanoma	2075.62169
TCGA-HT-7884	lower_grade_glioma	-1239.09769
TCGA-19-1390	glioblastoma	-762.15436
TCGA-F4-6459	colon_cancer	-264.13387
TCGA-N8-A4PP	uterine_carcinosarcoma_	-101.74235
TCGA-06-2565	glioblastoma	-254.03802
TCGA-DJ-A3UM	thyroid_cancer_	-247.49577
TCGA-AZ-5403	colon_cancer	-345.05609
TCGA-CV-7427	head_and_neck_cancer	1343.79005
TCGA-66-2795	lung_squamous_cell_carcinoma	838.06693
TCGA-WB-A81D	pheochromocytoma_&_paraganglioma	-637.03045
TCGA-A2-A3XZ	breast_cancer	1344.34167
TCGA-FD-A3SP	bladder_cancer	1386.09449
TCGA-CQ-6220	head_and_neck_cancer	231.19516
TCGA-A8-A0AB	breast_cancer	-1170.31722
TCGA-49-4510	lung_adenocarcinoma	134.63982
TCGA-B8-5550	kidney_clear_cell_carcinoma	943.24419
TCGA-B1-A654	kidney_papillary_cell_carcinoma	-24.44059
TCGA-G9-6342	prostate_cancer	-1044.49941
TCGA-DM-A28C	colon_cancer	-988.18767
TCGA-EA-A410	cervical_cancer	-361.49285
TCGA-EE-A2MF	melanoma	149.19710
TCGA-DU-6397	lower_grade_glioma	-771.98402
TCGA-HT-8558	lower_grade_glioma	-1665.07099
TCGA-HC-7736	prostate_cancer	-611.35667
TCGA-EE-A2A0	melanoma	1586.81531
TCGA-CN-4741	head_and_neck_cancer	-70.47576
TCGA-ND-A4WA	uterine_carcinosarcoma_	-1178.70438
TCGA-HT-7854	lower_grade_glioma	269.14322
TCGA-ER-A19D	melanoma	874.46670
TCGA-DC-6682	rectal_cancer	-620.14849
TCGA-A8-A0A1	breast_cancer	1224.39248
TCGA-A2-A259	breast_cancer	335.96404
TCGA-ED-A66Y	liver_cancer	-1209.16421
TCGA-BH-A1FN	breast_cancer	1122.36730
TCGA-OL-A5RY	breast_cancer	1899.59192
TCGA-97-7937	lung_adenocarcinoma	-38.34881
TCGA-C5-A7CK	cervical_cancer	-1009.79552
TCGA-EM-A22M	thyroid_cancer_	1736.58603
TCGA-AO-A129	breast_cancer	963.82219
TCGA-97-A4LX	lung_adenocarcinoma	2312.56929
TCGA-78-7154	lung_adenocarcinoma	-166.76227
TCGA-14-1829	glioblastoma	812.78876
TCGA-EL-A3D0	thyroid_cancer_	-621.46271
TCGA-AA-3655	colon_cancer	866.28235
TCGA-A6-2671	colon_cancer	493.12131
TCGA-44-6144	lung_adenocarcinoma	2141.17040
TCGA-A3-3357	kidney_clear_cell_carcinoma	1312.35111
TCGA-B6-A0WW	breast_cancer	-566.39712
TCGA-IR-A3LC	cervical_cancer	140.39427
TCGA-CV-6952	head_and_neck_cancer	471.72597
TCGA-FS-A4F8	melanoma	2213.37280
TCGA-E1-5322	lower_grade_glioma	265.16386
TCGA-DB-A4XH	lower_grade_glioma	-1533.12302
TCGA-W2-A7HA	pheochromocytoma_&_paraganglioma	-547.67738
TCGA-B0-5106	kidney_clear_cell_carcinoma	1536.20162
TCGA-DA-A1I0	melanoma	1054.36980
TCGA-AR-A1AK	breast_cancer	1101.74523
TCGA-DQ-7594	head_and_neck_cancer	891.07063
TCGA-B6-A0IQ	breast_cancer	-211.73786
TCGA-50-5049	lung_adenocarcinoma	2846.06332
TCGA-CV-6943	head_and_neck_cancer	-31.97434
TCGA-AL-3473	kidney_papillary_cell_carcinoma	2309.42536
TCGA-AL-3466	kidney_papillary_cell_carcinoma	-464.65126
TCGA-OR-A5K8	adrenocortical_cancer	-769.04098
TCGA-DG-A2KL	cervical_cancer	533.07042
TCGA-EW-A1PG	breast_cancer	-360.82337
TCGA-CJ-4899	kidney_clear_cell_carcinoma	902.70865
TCGA-D3-A2JN	melanoma	962.97772
TCGA-BH-A1FC	breast_cancer	546.75789
TCGA-CV-7263	head_and_neck_cancer	577.13891
TCGA-DD-A39W	liver_cancer	-508.81931
TCGA-BP-4982	kidney_clear_cell_carcinoma	1108.72467
TCGA-DU-5849	lower_grade_glioma	-1067.40159
TCGA-G3-A3CI	liver_cancer	354.80740
TCGA-F4-6570	colon_cancer	1139.54626
TCGA-CU-A0YN	bladder_cancer	379.88302
TCGA-AR-A251	breast_cancer	-285.80117
TCGA-F5-6863	rectal_cancer	-1087.82319
TCGA-B0-4945	kidney_clear_cell_carcinoma	540.86950
TCGA-AD-6888	colon_cancer	-684.75147
TCGA-AR-A1AS	breast_cancer	-367.88538
TCGA-AZ-5407	colon_cancer	-100.54038
TCGA-BJ-A0YZ	thyroid_cancer_	-880.41552
TCGA-A8-A096	breast_cancer	1307.60042
TCGA-AO-A0JF	breast_cancer	594.69133
TCGA-AN-A0FJ	breast_cancer	-515.10856
TCGA-NJ-A55A	lung_adenocarcinoma	1419.33376
TCGA-OR-A5LS	adrenocortical_cancer	-1249.31002
TCGA-AN-A0XR	breast_cancer	-709.61038
TCGA-D6-6515	head_and_neck_cancer	1896.93008
TCGA-CN-6997	head_and_neck_cancer	-588.17669
TCGA-HT-7687	lower_grade_glioma	-780.21239
TCGA-Q1-A6DV	cervical_cancer	-435.35862
TCGA-CK-5913	colon_cancer	226.32100
TCGA-JW-A69B	cervical_cancer	246.57032
TCGA-C8-A135	breast_cancer	238.94510
TCGA-GM-A2DD	breast_cancer	1797.27125
TCGA-FG-7634	lower_grade_glioma	40.52174
TCGA-55-8205	lung_adenocarcinoma	2213.07534
TCGA-56-5897	lung_squamous_cell_carcinoma	1489.37976
TCGA-P8-A5KD	pheochromocytoma_&_paraganglioma	-393.02711
TCGA-CV-5431	head_and_neck_cancer	1459.02573
TCGA-B0-5703	kidney_clear_cell_carcinoma	-859.50962
TCGA-14-1034	glioblastoma	-1022.22053
TCGA-A2-A0ET	breast_cancer	-58.61563
TCGA-BJ-A0Z9	thyroid_cancer_	-34.34036
TCGA-E2-A1B5	breast_cancer	2271.86586
TCGA-ET-A3BV	thyroid_cancer_	356.27202
TCGA-JX-A3PZ	cervical_cancer	1000.74657
TCGA-QR-A70G	pheochromocytoma_&_paraganglioma	11.09499
TCGA-ER-A19N	melanoma	2174.12803
TCGA-A2-A1G1	breast_cancer	863.37779
TCGA-BP-5001	kidney_clear_cell_carcinoma	855.00199
TCGA-NA-A4R1	uterine_carcinosarcoma_	-1653.29872
TCGA-A2-A04U	breast_cancer	-803.08615
TCGA-ED-A7XP	liver_cancer	-56.45771
TCGA-91-8499	lung_adenocarcinoma	399.84382
TCGA-75-6203	lung_adenocarcinoma	2188.81163
TCGA-C5-A1BK	cervical_cancer	1919.21977
TCGA-BP-5186	kidney_clear_cell_carcinoma	504.25615
TCGA-E2-A15E	breast_cancer	54.29309
TCGA-B6-A0WY	breast_cancer	-60.83724
TCGA-AD-6901	colon_cancer	308.74634
TCGA-GV-A3QF	bladder_cancer	-902.54387
TCGA-OL-A5DA	breast_cancer	-209.02482
TCGA-DJ-A3VE	thyroid_cancer_	-518.05757
TCGA-12-1597	glioblastoma	-98.29842
TCGA-06-2567	glioblastoma	680.44265
TCGA-D3-A1Q5	melanoma	-1275.54256
TCGA-CV-6959	head_and_neck_cancer	628.07323
TCGA-BH-A18I	breast_cancer	690.89977
TCGA-QT-A5XM	pheochromocytoma_&_paraganglioma	-131.91208
TCGA-FG-8188	lower_grade_glioma	-537.58302
TCGA-AD-6963	colon_cancer	121.88545
TCGA-IZ-8196	kidney_papillary_cell_carcinoma	-896.25680
TCGA-G3-A7M8	liver_cancer	-204.41035
TCGA-CN-6016	head_and_neck_cancer	905.10429
TCGA-A3-3365	kidney_clear_cell_carcinoma	863.18052
TCGA-FU-A770	cervical_cancer	-177.29144
TCGA-IB-7893	pancreatic_cancer	565.87013
TCGA-C5-A1BN	cervical_cancer	-650.80450
TCGA-EM-A4G1	thyroid_cancer_	-133.42167
TCGA-HC-7747	prostate_cancer	-246.08600
TCGA-WB-A818	pheochromocytoma_&_paraganglioma	-797.66136
TCGA-D5-6931	colon_cancer	257.98040
TCGA-OR-A5JV	adrenocortical_cancer	1118.15218
TCGA-D8-A1X6	breast_cancer	474.72659
TCGA-D8-A27W	breast_cancer	-15.66054
TCGA-BP-4967	kidney_clear_cell_carcinoma	462.88199
TCGA-43-3920	lung_squamous_cell_carcinoma	749.64554
TCGA-RW-A686	pheochromocytoma_&_paraganglioma	-1039.89170
TCGA-CS-4942	lower_grade_glioma	599.14355
TCGA-BQ-5885	kidney_papillary_cell_carcinoma	-70.27121
TCGA-TT-A6YJ	pheochromocytoma_&_paraganglioma	-1708.18751
TCGA-55-7724	lung_adenocarcinoma	1534.79796
TCGA-BJ-A2N8	thyroid_cancer_	-437.75966
TCGA-DD-A73A	liver_cancer	270.70733
TCGA-BP-5168	kidney_clear_cell_carcinoma	551.00604
TCGA-EW-A1J3	breast_cancer	-320.18369
TCGA-SR-A6MV	pheochromocytoma_&_paraganglioma	-819.27125
TCGA-G9-7523	prostate_cancer	184.77980
TCGA-21-1076	lung_squamous_cell_carcinoma	2173.99049
TCGA-BA-4074	head_and_neck_cancer	203.28917
TCGA-BH-A0H7	breast_cancer	-515.64640
TCGA-97-7554	lung_adenocarcinoma	837.88836
TCGA-HT-7604	lower_grade_glioma	-914.27506
TCGA-A4-7732	kidney_papillary_cell_carcinoma	-110.61128
TCGA-05-4403	lung_adenocarcinoma	1327.22524
TCGA-39-5035	lung_squamous_cell_carcinoma	1314.95563
TCGA-GM-A4E0	breast_cancer	1487.97080
TCGA-DK-A3WX	bladder_cancer	897.08029
TCGA-78-7160	lung_adenocarcinoma	1564.09184
TCGA-DC-6154	rectal_cancer	-567.73348
TCGA-CV-7248	head_and_neck_cancer	450.11297
TCGA-CH-5745	prostate_cancer	-270.57123
TCGA-HM-A3JJ	cervical_cancer	59.70223
TCGA-G4-6311	colon_cancer	57.45872
TCGA-EJ-A65B	prostate_cancer	-732.38069
TCGA-28-5208	glioblastoma	179.63089
TCGA-CC-A7IH	liver_cancer	-819.20421
TCGA-EJ-7327	prostate_cancer	-791.82162
TCGA-EU-5905	kidney_clear_cell_carcinoma	779.54851
TCGA-AR-A24T	breast_cancer	227.25459
TCGA-EB-A3XD	melanoma	1206.98320
TCGA-66-2770	lung_squamous_cell_carcinoma	779.03982
TCGA-D8-A1X9	breast_cancer	298.33609
TCGA-02-2486	glioblastoma	1661.30327
TCGA-44-5645	lung_adenocarcinoma	1902.95608
TCGA-CQ-6219	head_and_neck_cancer	1232.97037
TCGA-78-8640	lung_adenocarcinoma	495.31745
TCGA-DK-A2I6	bladder_cancer	-590.44310
TCGA-QR-A7IN	pheochromocytoma_&_paraganglioma	-934.38948
TCGA-AO-A0J9	breast_cancer	1230.21418
TCGA-CQ-7065	head_and_neck_cancer	-879.47170
TCGA-BP-4787	kidney_clear_cell_carcinoma	1604.15616
TCGA-DU-7294	lower_grade_glioma	-1184.91314
TCGA-AC-A23C	breast_cancer	305.14536
TCGA-A7-A2KD	breast_cancer	556.41134
TCGA-44-7662	lung_adenocarcinoma	1013.44110
TCGA-55-A494	lung_adenocarcinoma	-1014.81849
TCGA-19-2620	glioblastoma	-157.95928
TCGA-86-8668	lung_adenocarcinoma	1089.61320
TCGA-BH-A0B6	breast_cancer	2221.82278
TCGA-EJ-7321	prostate_cancer	-489.24098
TCGA-G4-6320	colon_cancer	-531.16499
